Banco;Data_Compensacao;Descricao_Banco;Valor_Recebido
Banco do Brasil;2026-04-29;DOC EMPRESA 44989;1705.1
Banco do Brasil;2026-04-29;PIX EMPRESA 21338;4518.77
Banco do Brasil;2026-04-29;PIX EMPRESA 76402;2244.79
Banco do Brasil;2026-04-29;PIX EMPRESA 35870;4647.2
Banco do Brasil;2026-04-29;PIX EMPRESA 26997;600.12
Banco do Brasil;2026-04-29;DOC EMPRESA 22838;3115.13
Banco do Brasil;2026-04-29;TED EMPRESA 51406;200.95
Banco do Brasil;2026-04-29;TED EMPRESA 28670;1316.74
Banco do Brasil;2026-04-29;TED EMPRESA 82620;3818.95
Banco do Brasil;2026-04-29;DOC EMPRESA 97007;3658.87
Banco do Brasil;2026-04-29;DOC EMPRESA 14482;2214.91
Banco do Brasil;2026-04-29;TED EMPRESA 9420;3746.14
Banco do Brasil;2026-04-29;TED EMPRESA 89324;1495.77
Banco do Brasil;2026-04-29;PIX EMPRESA 14744;4367.49
Banco do Brasil;2026-04-29;PIX EMPRESA 39000;2157.96
Banco do Brasil;2026-04-29;PIX EMPRESA 11810;3229.55
Banco do Brasil;2026-04-29;PIX EMPRESA 10777;4937.68
Banco do Brasil;2026-04-29;PIX EMPRESA 83068;2647.6
Banco do Brasil;2026-04-29;PIX EMPRESA 48131;4753.44
Banco do Brasil;2026-04-29;PIX EMPRESA 29585;1639.45
Banco do Brasil;2026-04-29;PIX EMPRESA 1296;1860.92
Banco do Brasil;2026-04-29;TED EMPRESA 73570;4840.28
Banco do Brasil;2026-04-29;TED EMPRESA 81789;3558.35
Banco do Brasil;2026-04-29;DOC EMPRESA 39073;4127.74
Banco do Brasil;2026-04-29;TED EMPRESA 33889;123.89
Banco do Brasil;2026-04-29;PIX EMPRESA 93728;3206.67
Banco do Brasil;2026-04-29;DOC EMPRESA 21889;1553.71
Banco do Brasil;2026-04-29;TED EMPRESA 24790;3551.16
Banco do Brasil;2026-04-29;DOC EMPRESA 68254;3273.35
Banco do Brasil;2026-04-29;TED EMPRESA 761;1453.97
Banco do Brasil;2026-04-29;TED EMPRESA 91070;3859.49
Banco do Brasil;2026-04-29;PIX EMPRESA 6373;1682.73
Banco do Brasil;2026-04-29;TED EMPRESA 70142;620.78
Banco do Brasil;2026-04-29;DOC EMPRESA 78736;2369.2
Banco do Brasil;2026-04-29;TED EMPRESA 8585;1060.84
Banco do Brasil;2026-04-29;DOC EMPRESA 95537;499.98
Banco do Brasil;2026-04-29;PIX EMPRESA 80246;140.7
Banco do Brasil;2026-04-29;PIX EMPRESA 70769;2932.87
Banco do Brasil;2026-04-29;PIX EMPRESA 64891;4489.61
Banco do Brasil;2026-04-29;TED EMPRESA 97179;2643.28
Banco do Brasil;2026-04-29;PIX EMPRESA 74637;3870.65
Banco do Brasil;2026-04-29;DOC EMPRESA 71313;909.72
Banco do Brasil;2026-04-29;PIX EMPRESA 34083;4484.72
Banco do Brasil;2026-04-29;TED EMPRESA 86902;2352.4
Banco do Brasil;2026-04-29;PIX EMPRESA 20269;3057.27
Banco do Brasil;2026-04-29;TED EMPRESA 13292;2930.64
Banco do Brasil;2026-04-29;TED EMPRESA 36641;2141.96
Banco do Brasil;2026-04-29;TED EMPRESA 67994;1486.96
Banco do Brasil;2026-04-29;DOC EMPRESA 69590;4253.65
Banco do Brasil;2026-04-29;TED EMPRESA 95692;1482.67
Banco do Brasil;2026-04-29;PIX EMPRESA 9521;3302.6
Banco do Brasil;2026-04-29;PIX EMPRESA 2978;2651.32
Banco do Brasil;2026-04-29;PIX EMPRESA 38791;2981.21
Banco do Brasil;2026-04-29;TED EMPRESA 43324;2716.57
Banco do Brasil;2026-04-29;TED EMPRESA 37570;4726.63
Banco do Brasil;2026-04-29;TED EMPRESA 3272;4482.04
Banco do Brasil;2026-04-29;DOC EMPRESA 44299;2559.86
Banco do Brasil;2026-04-29;DOC EMPRESA 94150;1824.65
Banco do Brasil;2026-04-29;PIX EMPRESA 19263;816.49
Banco do Brasil;2026-04-29;DOC EMPRESA 97607;3093.18
Banco do Brasil;2026-04-29;DOC EMPRESA 83652;3471.73
Banco do Brasil;2026-04-29;DOC EMPRESA 41785;3960.9
Banco do Brasil;2026-04-29;PIX EMPRESA 98217;4122.91
Banco do Brasil;2026-04-29;PIX EMPRESA 35839;2034.94
Banco do Brasil;2026-04-29;DOC EMPRESA 91280;2754.21
Banco do Brasil;2026-04-29;PIX EMPRESA 54332;4008.54
Banco do Brasil;2026-04-29;DOC EMPRESA 78026;1207.85
Banco do Brasil;2026-04-29;TED EMPRESA 30853;1094.61
Banco do Brasil;2026-04-29;TED EMPRESA 59914;3657.67
Banco do Brasil;2026-04-29;PIX EMPRESA 94050;1320.05
Banco do Brasil;2026-04-29;DOC EMPRESA 24179;1075.35
Banco do Brasil;2026-04-29;DOC EMPRESA 93952;595.56
Banco do Brasil;2026-04-29;DOC EMPRESA 17054;2558.49
Banco do Brasil;2026-04-29;TED EMPRESA 78979;4253.78
Banco do Brasil;2026-04-29;TED EMPRESA 73427;675.85
Banco do Brasil;2026-04-29;DOC EMPRESA 52874;1802.62
Banco do Brasil;2026-04-29;TED EMPRESA 80820;4412.96
Banco do Brasil;2026-04-29;DOC EMPRESA 40240;4611.41
Banco do Brasil;2026-04-29;TED EMPRESA 26965;2314.02
Banco do Brasil;2026-04-29;PIX EMPRESA 54002;3922.17
Banco do Brasil;2026-04-29;DOC EMPRESA 23672;297.08
Banco do Brasil;2026-04-29;DOC EMPRESA 90704;4068.17
Banco do Brasil;2026-04-29;TED EMPRESA 48319;1738.23
Banco do Brasil;2026-04-29;TED EMPRESA 4336;3272.6
Banco do Brasil;2026-04-29;DOC EMPRESA 36716;3794.66
Banco do Brasil;2026-04-29;PIX EMPRESA 11106;2473.53
Banco do Brasil;2026-04-29;DOC EMPRESA 54008;212.01
Banco do Brasil;2026-04-29;TED EMPRESA 52122;4999.4
Banco do Brasil;2026-04-29;PIX EMPRESA 46427;3184.16
Banco do Brasil;2026-04-29;DOC EMPRESA 27427;305.42
Banco do Brasil;2026-04-29;TED EMPRESA 91022;4250.13
Banco do Brasil;2026-04-29;TED EMPRESA 17927;3312.82
Banco do Brasil;2026-04-29;TED EMPRESA 32805;3193.88
Banco do Brasil;2026-04-29;DOC EMPRESA 39303;1660.15
Banco do Brasil;2026-04-29;DOC EMPRESA 9729;3068.67
Banco do Brasil;2026-04-29;PIX EMPRESA 72665;3131.9
Banco do Brasil;2026-04-29;TED EMPRESA 92563;1115.14
Banco do Brasil;2026-04-29;PIX EMPRESA 15717;781.16
Banco do Brasil;2026-04-29;PIX EMPRESA 46573;272.11
Banco do Brasil;2026-04-29;TED EMPRESA 56071;4697.09
Banco do Brasil;2026-04-29;DOC EMPRESA 17618;3749.15
Banco do Brasil;2026-04-29;DOC EMPRESA 41711;2308.81
Banco do Brasil;2026-04-29;TED EMPRESA 82820;2655.38
Banco do Brasil;2026-04-29;TED EMPRESA 52338;150.13
Banco do Brasil;2026-04-29;DOC EMPRESA 83148;3021.48
Banco do Brasil;2026-04-29;PIX EMPRESA 3289;3369.16
Banco do Brasil;2026-04-29;PIX EMPRESA 92572;1845.47
Banco do Brasil;2026-04-29;TED EMPRESA 36194;3208.51
Banco do Brasil;2026-04-29;TED EMPRESA 72881;407.39
Banco do Brasil;2026-04-29;DOC EMPRESA 16103;599.48
Banco do Brasil;2026-04-29;DOC EMPRESA 74232;1804.3
Banco do Brasil;2026-04-29;DOC EMPRESA 10046;3309.36
Banco do Brasil;2026-04-29;DOC EMPRESA 3758;4820.12
Banco do Brasil;2026-04-29;TED EMPRESA 65591;791.76
Banco do Brasil;2026-04-29;DOC EMPRESA 49751;3064.34
Banco do Brasil;2026-04-29;PIX EMPRESA 37040;1804.95
Banco do Brasil;2026-04-29;TED EMPRESA 36613;2433.17
Banco do Brasil;2026-04-29;PIX EMPRESA 78006;1304.83
Banco do Brasil;2026-04-29;DOC EMPRESA 73285;1631.03
Banco do Brasil;2026-04-29;DOC EMPRESA 25916;4845.89
Banco do Brasil;2026-04-29;TED EMPRESA 88320;4418.43
Banco do Brasil;2026-04-29;PIX EMPRESA 55229;1262.45
Banco do Brasil;2026-04-29;DOC EMPRESA 44623;1532.6
Banco do Brasil;2026-04-29;PIX EMPRESA 41692;2027.43
Banco do Brasil;2026-04-29;PIX EMPRESA 93925;959.63
Banco do Brasil;2026-04-29;TED EMPRESA 86104;1688.92
Banco do Brasil;2026-04-29;TED EMPRESA 93060;172.04
Banco do Brasil;2026-04-29;DOC EMPRESA 97547;4726.57
Banco do Brasil;2026-04-29;TED EMPRESA 10419;1988.66
Banco do Brasil;2026-04-29;PIX EMPRESA 13825;3111.86
Banco do Brasil;2026-04-29;TED EMPRESA 13016;1431.37
Banco do Brasil;2026-04-29;DOC EMPRESA 76307;3914.98
Banco do Brasil;2026-04-29;TED EMPRESA 13734;3566.29
Banco do Brasil;2026-04-29;PIX EMPRESA 518;4123.17
Banco do Brasil;2026-04-29;DOC EMPRESA 43169;2893.84
Banco do Brasil;2026-04-29;PIX EMPRESA 2981;1367.4
Banco do Brasil;2026-04-29;TED EMPRESA 90914;824.71
Banco do Brasil;2026-04-29;PIX EMPRESA 20200;3734.7
Banco do Brasil;2026-04-29;DOC EMPRESA 942;4489.97
Banco do Brasil;2026-04-29;TED EMPRESA 42301;134.91
Banco do Brasil;2026-04-29;DOC EMPRESA 21661;2045.04
Banco do Brasil;2026-04-29;TED EMPRESA 93484;4517.73
Banco do Brasil;2026-04-29;DOC EMPRESA 5281;3443.24
Banco do Brasil;2026-04-29;TED EMPRESA 94254;2709.36
Banco do Brasil;2026-04-29;DOC EMPRESA 44050;914.09
Banco do Brasil;2026-04-29;PIX EMPRESA 49785;1172.32
Banco do Brasil;2026-04-29;DOC EMPRESA 4437;2156.63
Banco do Brasil;2026-04-29;TED EMPRESA 66703;1319.6
Banco do Brasil;2026-04-29;TED EMPRESA 30200;4142.65
Banco do Brasil;2026-04-29;TED EMPRESA 35901;1769.4
Banco do Brasil;2026-04-29;TED EMPRESA 69494;1954.41
Banco do Brasil;2026-04-29;PIX EMPRESA 50534;670.44
Banco do Brasil;2026-04-29;DOC EMPRESA 22097;4589.5
Banco do Brasil;2026-04-29;PIX EMPRESA 28236;2574.99
Banco do Brasil;2026-04-29;PIX EMPRESA 32653;1552.65
Banco do Brasil;2026-04-29;TED EMPRESA 43387;1300.88
Banco do Brasil;2026-04-29;PIX EMPRESA 18386;1036.3
Banco do Brasil;2026-04-29;TED EMPRESA 52708;4239.8
Banco do Brasil;2026-04-29;PIX EMPRESA 51450;1217.15
Banco do Brasil;2026-04-29;DOC EMPRESA 39090;4971.65
Banco do Brasil;2026-04-29;PIX EMPRESA 47167;3148.77
Banco do Brasil;2026-04-29;DOC EMPRESA 20800;489.44
Banco do Brasil;2026-04-29;PIX EMPRESA 95231;2870.88
Banco do Brasil;2026-04-29;PIX EMPRESA 62031;2462.75
Banco do Brasil;2026-04-29;TED EMPRESA 50400;2539.27
Banco do Brasil;2026-04-29;TED EMPRESA 69162;3371.13
Banco do Brasil;2026-04-29;DOC EMPRESA 8904;4829.43
Banco do Brasil;2026-04-29;TED EMPRESA 79130;4327.5
Banco do Brasil;2026-04-29;DOC EMPRESA 70602;1279.19
Banco do Brasil;2026-04-29;PIX EMPRESA 1177;910.04
Banco do Brasil;2026-04-29;PIX EMPRESA 27927;2236.76
Banco do Brasil;2026-04-29;TED EMPRESA 28989;1653.77
Banco do Brasil;2026-04-29;PIX EMPRESA 38744;2021.67
Banco do Brasil;2026-04-29;TED EMPRESA 6953;1990.5
Banco do Brasil;2026-04-29;DOC EMPRESA 96903;3689.71
Banco do Brasil;2026-04-29;PIX EMPRESA 80818;2290.3
Banco do Brasil;2026-04-29;PIX EMPRESA 77344;4133.69
Banco do Brasil;2026-04-29;PIX EMPRESA 76766;3937.85
Banco do Brasil;2026-04-29;DOC EMPRESA 7294;4482.43
Banco do Brasil;2026-04-29;TED EMPRESA 66500;1531.65
Banco do Brasil;2026-04-29;PIX EMPRESA 94565;1462.69
Banco do Brasil;2026-04-29;PIX EMPRESA 83678;278.49
Banco do Brasil;2026-04-29;PIX EMPRESA 57430;4678.15
Banco do Brasil;2026-04-29;TED EMPRESA 4463;4695.24
Banco do Brasil;2026-04-29;TED EMPRESA 4688;4345.33
Banco do Brasil;2026-04-29;TED EMPRESA 25561;4963.37
Banco do Brasil;2026-04-29;PIX EMPRESA 75621;1715.62
Banco do Brasil;2026-04-29;PIX EMPRESA 66411;4574.42
Banco do Brasil;2026-04-29;PIX EMPRESA 58534;3221.56
Banco do Brasil;2026-04-29;TED EMPRESA 15804;2518.76
Banco do Brasil;2026-04-29;TED EMPRESA 13807;2971.04
Banco do Brasil;2026-04-29;PIX EMPRESA 59911;2007.38
Banco do Brasil;2026-04-29;PIX EMPRESA 90920;1344.56
Banco do Brasil;2026-04-29;DOC EMPRESA 10891;1973.18
Banco do Brasil;2026-04-29;PIX EMPRESA 88577;4508.04
Banco do Brasil;2026-04-29;DOC EMPRESA 26731;1550.11
Banco do Brasil;2026-04-29;DOC EMPRESA 66727;351.8
Banco do Brasil;2026-04-29;PIX EMPRESA 74238;3999.03
Banco do Brasil;2026-04-29;PIX EMPRESA 92454;421.63
Banco do Brasil;2026-04-29;PIX EMPRESA 53964;2825.07
Banco do Brasil;2026-04-29;TED EMPRESA 23380;3603.09
Banco do Brasil;2026-04-29;DOC EMPRESA 70205;1475.41
Banco do Brasil;2026-04-29;DOC EMPRESA 25358;2393.88
Banco do Brasil;2026-04-29;TED EMPRESA 36736;1390.6
Banco do Brasil;2026-04-29;DOC EMPRESA 19844;3186.11
Banco do Brasil;2026-04-29;PIX EMPRESA 75357;1754.43
Banco do Brasil;2026-04-29;DOC EMPRESA 8300;1602.08
Banco do Brasil;2026-04-29;TED EMPRESA 68315;3732.26
Banco do Brasil;2026-04-29;PIX EMPRESA 3266;4083.46
Banco do Brasil;2026-04-29;PIX EMPRESA 16050;1966.71
Banco do Brasil;2026-04-29;PIX EMPRESA 37949;4609.33
Banco do Brasil;2026-04-29;PIX EMPRESA 61476;309.8
Banco do Brasil;2026-04-29;DOC EMPRESA 4860;214.06
Banco do Brasil;2026-04-29;TED EMPRESA 77356;4271.77
Banco do Brasil;2026-04-29;DOC EMPRESA 78901;1289.21
Banco do Brasil;2026-04-29;DOC EMPRESA 73513;300.89
Banco do Brasil;2026-04-29;TED EMPRESA 66756;4098.9
Banco do Brasil;2026-04-29;DOC EMPRESA 81699;1556.53
Banco do Brasil;2026-04-29;PIX EMPRESA 83917;2638.59
Banco do Brasil;2026-04-29;TED EMPRESA 47392;2958.52
Banco do Brasil;2026-04-29;TED EMPRESA 12511;3649.18
Banco do Brasil;2026-04-29;DOC EMPRESA 41881;1120.51
Banco do Brasil;2026-04-29;TED EMPRESA 93188;1698.83
Banco do Brasil;2026-04-29;PIX EMPRESA 49697;1082.89
Banco do Brasil;2026-04-29;PIX EMPRESA 91845;1500.36
Banco do Brasil;2026-04-29;DOC EMPRESA 8130;1543.62
Banco do Brasil;2026-04-29;DOC EMPRESA 13043;2612.6
Banco do Brasil;2026-04-29;TED EMPRESA 43041;3718.7
Banco do Brasil;2026-04-29;TED EMPRESA 45442;268.42
Banco do Brasil;2026-04-29;TED EMPRESA 17147;1229.72
Banco do Brasil;2026-04-29;DOC EMPRESA 27379;1001.97
Banco do Brasil;2026-04-29;PIX EMPRESA 87627;4279.05
Banco do Brasil;2026-04-29;PIX EMPRESA 19940;4597.55
Banco do Brasil;2026-04-29;DOC EMPRESA 91778;2772.24
Banco do Brasil;2026-04-29;PIX EMPRESA 83766;728.33
Banco do Brasil;2026-04-29;TED EMPRESA 11448;130.42
Banco do Brasil;2026-04-29;TED EMPRESA 25882;3388.18
Banco do Brasil;2026-04-29;PIX EMPRESA 55800;4442.13
Banco do Brasil;2026-04-29;PIX EMPRESA 49386;2871.0
Banco do Brasil;2026-04-29;DOC EMPRESA 45043;1201.93
Banco do Brasil;2026-04-29;DOC EMPRESA 46931;3314.4
Banco do Brasil;2026-04-29;PIX EMPRESA 29938;1377.48
Banco do Brasil;2026-04-29;DOC EMPRESA 73222;2934.62
Banco do Brasil;2026-04-29;PIX EMPRESA 57221;2586.36
Banco do Brasil;2026-04-29;TED EMPRESA 75675;299.01
Banco do Brasil;2026-04-29;PIX EMPRESA 10008;3511.91
Banco do Brasil;2026-04-29;DOC EMPRESA 35220;4890.21
Banco do Brasil;2026-04-29;DOC EMPRESA 51719;3793.24
Banco do Brasil;2026-04-29;PIX EMPRESA 12733;4878.02
Banco do Brasil;2026-04-29;DOC EMPRESA 67837;488.11
Banco do Brasil;2026-04-29;PIX EMPRESA 32160;2686.93
Banco do Brasil;2026-04-29;PIX EMPRESA 43330;2232.42
Banco do Brasil;2026-04-29;TED EMPRESA 28435;2479.71
Banco do Brasil;2026-04-29;TED EMPRESA 51661;1956.49
Banco do Brasil;2026-04-29;TED EMPRESA 11528;1749.78
Banco do Brasil;2026-04-29;TED EMPRESA 65214;690.62
Banco do Brasil;2026-04-29;DOC EMPRESA 21632;1572.03
Banco do Brasil;2026-04-29;TED EMPRESA 52091;2106.68
Banco do Brasil;2026-04-29;PIX EMPRESA 77360;3382.83
Banco do Brasil;2026-04-29;DOC EMPRESA 37317;4207.63
Banco do Brasil;2026-04-29;TED EMPRESA 43393;1215.31
Banco do Brasil;2026-04-29;PIX EMPRESA 22477;2584.77
Banco do Brasil;2026-04-29;PIX EMPRESA 18701;3604.51
Banco do Brasil;2026-04-29;TED EMPRESA 35352;2961.94
Banco do Brasil;2026-04-29;TED EMPRESA 90969;2081.04
Banco do Brasil;2026-04-29;DOC EMPRESA 93350;797.73
Banco do Brasil;2026-04-29;PIX EMPRESA 83648;4366.33
Banco do Brasil;2026-04-29;PIX EMPRESA 67090;2763.23
Banco do Brasil;2026-04-29;TED EMPRESA 62437;1204.12
Banco do Brasil;2026-04-29;DOC EMPRESA 38872;4766.94
Banco do Brasil;2026-04-29;DOC EMPRESA 31580;4741.99
Banco do Brasil;2026-04-29;PIX EMPRESA 3065;2478.98
Banco do Brasil;2026-04-29;DOC EMPRESA 13713;4871.52
Banco do Brasil;2026-04-29;PIX EMPRESA 88383;3513.09
Banco do Brasil;2026-04-29;DOC EMPRESA 36272;1599.4
Banco do Brasil;2026-04-29;TED EMPRESA 62935;4340.01
Banco do Brasil;2026-04-29;TED EMPRESA 4817;2622.22
Banco do Brasil;2026-04-29;PIX EMPRESA 91318;1845.14
Banco do Brasil;2026-04-29;DOC EMPRESA 59168;4676.44
Banco do Brasil;2026-04-29;PIX EMPRESA 88512;1466.27
Banco do Brasil;2026-04-29;DOC EMPRESA 2958;3136.21
Banco do Brasil;2026-04-29;TED EMPRESA 67308;4912.07
Banco do Brasil;2026-04-29;DOC EMPRESA 51261;2830.87
Banco do Brasil;2026-04-29;PIX EMPRESA 76080;3183.56
Banco do Brasil;2026-04-29;PIX EMPRESA 55090;3473.69
Banco do Brasil;2026-04-29;PIX EMPRESA 43806;537.22
Banco do Brasil;2026-04-29;TED EMPRESA 49409;3391.94
Banco do Brasil;2026-04-29;TED EMPRESA 91553;2466.01
Banco do Brasil;2026-04-29;DOC EMPRESA 66192;1577.51
Banco do Brasil;2026-04-29;DOC EMPRESA 32823;4186.31
Banco do Brasil;2026-04-29;DOC EMPRESA 15467;2440.37
Banco do Brasil;2026-04-29;TED EMPRESA 24499;3635.32
Banco do Brasil;2026-04-29;TED EMPRESA 69908;2659.99
Banco do Brasil;2026-04-29;PIX EMPRESA 5632;4134.69
Banco do Brasil;2026-04-29;TED EMPRESA 16392;2019.41
Banco do Brasil;2026-04-29;PIX EMPRESA 79662;3892.02
Banco do Brasil;2026-04-29;PIX EMPRESA 9408;2997.49
Banco do Brasil;2026-04-29;PIX EMPRESA 90490;2687.24
Banco do Brasil;2026-04-29;TED EMPRESA 99772;3193.33
Banco do Brasil;2026-04-29;DOC EMPRESA 92871;863.56
Banco do Brasil;2026-04-29;TED EMPRESA 29013;4816.89
Banco do Brasil;2026-04-29;PIX EMPRESA 15171;3117.11
Banco do Brasil;2026-04-29;DOC EMPRESA 21307;1093.7
Banco do Brasil;2026-04-29;PIX EMPRESA 58528;4606.5
Banco do Brasil;2026-04-29;TED EMPRESA 50835;3388.58
Banco do Brasil;2026-04-29;TED EMPRESA 2131;3069.1
Banco do Brasil;2026-04-29;PIX EMPRESA 920;866.15
Banco do Brasil;2026-04-29;DOC EMPRESA 226;4248.89
Banco do Brasil;2026-04-29;TED EMPRESA 18997;1347.17
Banco do Brasil;2026-04-29;DOC EMPRESA 79549;1072.43
Banco do Brasil;2026-04-29;DOC EMPRESA 91548;1500.63
Banco do Brasil;2026-04-29;TED EMPRESA 58109;2358.67
Banco do Brasil;2026-04-29;DOC EMPRESA 16381;107.92
Banco do Brasil;2026-04-29;TED EMPRESA 88246;979.28
Banco do Brasil;2026-04-29;TED EMPRESA 41049;1529.46
Banco do Brasil;2026-04-29;TED EMPRESA 21417;2666.83
Banco do Brasil;2026-04-29;DOC EMPRESA 93633;3158.51
Banco do Brasil;2026-04-29;TED EMPRESA 61807;1772.2
Banco do Brasil;2026-04-29;DOC EMPRESA 75391;4250.6
Banco do Brasil;2026-04-29;DOC EMPRESA 64223;2982.69
Banco do Brasil;2026-04-29;DOC EMPRESA 35249;2100.73
Banco do Brasil;2026-04-29;TED EMPRESA 92066;4983.47
Banco do Brasil;2026-04-29;PIX EMPRESA 8755;4397.21
Banco do Brasil;2026-04-29;PIX EMPRESA 41078;316.7
Banco do Brasil;2026-04-29;TED EMPRESA 97124;4471.54
Banco do Brasil;2026-04-29;PIX EMPRESA 92854;4473.69
Banco do Brasil;2026-04-29;DOC EMPRESA 18816;2503.56
Banco do Brasil;2026-04-29;TED EMPRESA 23537;4087.06
Banco do Brasil;2026-04-29;TED EMPRESA 18770;4027.51
Banco do Brasil;2026-04-29;TED EMPRESA 16788;1108.55
Banco do Brasil;2026-04-29;PIX EMPRESA 69314;2234.35
Banco do Brasil;2026-04-29;PIX EMPRESA 10608;3273.04
Banco do Brasil;2026-04-29;TED EMPRESA 35967;3426.2
Banco do Brasil;2026-04-29;TED EMPRESA 23525;840.26
Banco do Brasil;2026-04-29;TED EMPRESA 83426;240.68
Banco do Brasil;2026-04-29;TED EMPRESA 17299;2106.0
Banco do Brasil;2026-04-29;PIX EMPRESA 3693;224.33
Banco do Brasil;2026-04-29;TED EMPRESA 43726;3999.26
Banco do Brasil;2026-04-29;TED EMPRESA 1040;4153.52
Banco do Brasil;2026-04-29;TED EMPRESA 85383;4663.11
Banco do Brasil;2026-04-29;TED EMPRESA 2614;202.83
Banco do Brasil;2026-04-29;PIX EMPRESA 86484;346.21
Banco do Brasil;2026-04-29;TED EMPRESA 91131;1997.91
Banco do Brasil;2026-04-29;PIX EMPRESA 95962;984.43
Banco do Brasil;2026-04-29;PIX EMPRESA 4918;2346.1
Banco do Brasil;2026-04-29;PIX EMPRESA 10636;2253.37
Banco do Brasil;2026-04-29;DOC EMPRESA 85212;516.24
Banco do Brasil;2026-04-29;DOC EMPRESA 3178;2668.38
Banco do Brasil;2026-04-29;DOC EMPRESA 36224;511.35
Banco do Brasil;2026-04-29;DOC EMPRESA 88986;4445.28
Banco do Brasil;2026-04-29;PIX EMPRESA 13603;1070.7
Banco do Brasil;2026-04-29;TED EMPRESA 71045;593.73
Banco do Brasil;2026-04-29;TED EMPRESA 51470;585.41
Banco do Brasil;2026-04-29;PIX EMPRESA 75245;675.21
Banco do Brasil;2026-04-29;PIX EMPRESA 92207;3754.91
Banco do Brasil;2026-04-29;TED EMPRESA 42031;3149.6
Banco do Brasil;2026-04-29;TED EMPRESA 89540;254.52
Banco do Brasil;2026-04-29;DOC EMPRESA 44375;313.71
Banco do Brasil;2026-04-29;TED EMPRESA 87685;4606.83
Banco do Brasil;2026-04-29;PIX EMPRESA 9840;4684.77
Banco do Brasil;2026-04-29;PIX EMPRESA 64785;3281.84
Banco do Brasil;2026-04-29;TED EMPRESA 93256;1892.29
Banco do Brasil;2026-04-29;PIX EMPRESA 97376;961.08
Banco do Brasil;2026-04-29;DOC EMPRESA 17643;1577.87
Banco do Brasil;2026-04-29;PIX EMPRESA 16361;731.11
Banco do Brasil;2026-04-29;TED EMPRESA 51652;3505.58
Banco do Brasil;2026-04-29;PIX EMPRESA 84659;509.92
Banco do Brasil;2026-04-29;TED EMPRESA 23157;3427.86
Banco do Brasil;2026-04-29;PIX EMPRESA 17178;3271.32
Banco do Brasil;2026-04-29;DOC EMPRESA 49357;805.91
Banco do Brasil;2026-04-29;PIX EMPRESA 83377;481.04
Banco do Brasil;2026-04-29;PIX EMPRESA 75770;1755.48
Banco do Brasil;2026-04-29;PIX EMPRESA 43403;2391.76
Banco do Brasil;2026-04-29;TED EMPRESA 54808;2056.19
Banco do Brasil;2026-04-29;PIX EMPRESA 40777;1059.83
Banco do Brasil;2026-04-29;DOC EMPRESA 30839;2862.19
Banco do Brasil;2026-04-29;TED EMPRESA 86558;617.5
Banco do Brasil;2026-04-29;PIX EMPRESA 25895;1754.65
Banco do Brasil;2026-04-29;PIX EMPRESA 4947;485.41
Banco do Brasil;2026-04-29;TED EMPRESA 82239;672.15
Banco do Brasil;2026-04-29;DOC EMPRESA 69211;636.96
Banco do Brasil;2026-04-29;TED EMPRESA 19802;731.86
Banco do Brasil;2026-04-29;PIX EMPRESA 40012;2852.92
Banco do Brasil;2026-04-29;PIX EMPRESA 22054;4952.69
Banco do Brasil;2026-04-29;TED EMPRESA 89644;322.72
Banco do Brasil;2026-04-29;PIX EMPRESA 16180;3407.86
Banco do Brasil;2026-04-29;PIX EMPRESA 61578;3244.68
Banco do Brasil;2026-04-29;TED EMPRESA 4766;4444.06
Banco do Brasil;2026-04-29;TED EMPRESA 59484;3858.91
Banco do Brasil;2026-04-29;DOC EMPRESA 85317;772.92
Banco do Brasil;2026-04-29;PIX EMPRESA 69832;2816.28
Banco do Brasil;2026-04-29;PIX EMPRESA 40192;3827.92
Banco do Brasil;2026-04-29;DOC EMPRESA 71602;492.37
Banco do Brasil;2026-04-29;DOC EMPRESA 67011;145.57
Banco do Brasil;2026-04-29;PIX EMPRESA 58369;523.53
Banco do Brasil;2026-04-29;TED EMPRESA 63328;4796.89
Banco do Brasil;2026-04-29;TED EMPRESA 18877;4511.3
Banco do Brasil;2026-04-29;PIX EMPRESA 5815;3297.82
Banco do Brasil;2026-04-29;DOC EMPRESA 48904;3365.81
Banco do Brasil;2026-04-29;PIX EMPRESA 94476;3901.03
Banco do Brasil;2026-04-29;PIX EMPRESA 53236;307.41
Banco do Brasil;2026-04-29;PIX EMPRESA 39183;4008.61
Banco do Brasil;2026-04-29;TED EMPRESA 34490;2454.95
Banco do Brasil;2026-04-29;TED EMPRESA 24286;3181.29
Banco do Brasil;2026-04-29;TED EMPRESA 75525;3641.89
Banco do Brasil;2026-04-29;PIX EMPRESA 40325;2035.59
Banco do Brasil;2026-04-29;TED EMPRESA 92757;3940.54
Banco do Brasil;2026-04-29;TED EMPRESA 52182;3720.72
Banco do Brasil;2026-04-29;PIX EMPRESA 67962;1116.41
Banco do Brasil;2026-04-29;PIX EMPRESA 95052;3352.84
Banco do Brasil;2026-04-29;PIX EMPRESA 29469;1655.84
Banco do Brasil;2026-04-29;DOC EMPRESA 94693;2976.55
Banco do Brasil;2026-04-29;PIX EMPRESA 58878;2622.95
Banco do Brasil;2026-04-29;TED EMPRESA 89834;108.4
Banco do Brasil;2026-04-29;DOC EMPRESA 15195;3464.52
Banco do Brasil;2026-04-29;TED EMPRESA 65365;1256.77
Banco do Brasil;2026-04-29;DOC EMPRESA 76621;599.74
